id,label
1235,9
1236,2
1237,0
1238,0
1239,8
1240,4
1241,5
1242,9
1243,3
1244,1
1245,1
1246,8
1247,1
1248,2
1249,2
1250,3
1251,0
1252,2
1253,4
1254,3
1255,1
1256,7
1257,4
1258,8
1259,5
1260,0
1261,5
1262,5
1263,8
1264,0
1265,8
1266,7
1267,1
1268,6
1269,6
1270,2
1271,4
1272,4
1273,6
1274,4
1275,3
1276,9
1277,8
1278,8
1279,1
1280,9
1281,7
1282,6
1283,1
1284,1
1285,5
1286,9
1287,4
1288,8
1289,6
1290,4
1291,4
1292,4
1293,9
1294,1
1295,1
1296,7
1297,5
1298,8
1299,1
1300,9
1301,0
1302,2
1303,4
1304,8
1305,9
1306,8
1307,4
1308,4
1309,2
1310,1
1311,8
1312,3
1313,7
1314,3
1315,2
1316,9
1317,4
1318,9
1319,5
1320,5
1321,8
1322,1
1323,1
1324,7
1325,1
1326,3
1327,0
1328,3
1329,0
1330,2
1331,2
1332,2
1333,7
1334,4
1335,1
1336,5
1337,2
1338,0
1339,3
1340,7
1341,4
1342,4
1343,3
1344,0
1345,6
1346,7
1347,7
1348,3
1349,6
1350,5
1351,5
1352,6
1353,4
1354,5
1355,0
1356,0
1357,6
1358,8
1359,7
1360,9
1361,6
1362,0
1363,2
1364,3
1365,2
1366,5
1367,6
1368,5
1369,7
1370,2
1371,4
1372,8
1373,3
1374,2
1375,9
1376,5
1377,5
1378,4
1379,0
1380,3
1381,3
1382,1
1383,5
1384,5
1385,2
1386,0
1387,0
1388,0
1389,6
1390,2
1391,6
1392,4
1393,8
1394,8
1395,2
1396,7
1397,2
1398,3
1399,7
1400,9
1401,5
1402,0
1403,1
1404,7
1405,9
1406,3
1407,1
1408,9
1409,7
1410,6
1411,6
1412,1
1413,1
1414,0
1415,8
1416,4
1417,8
1418,9
1419,5
1420,1
1421,5
1422,9
1423,9
1424,7
1425,5
1426,8
1427,3
1428,3
1429,0
1430,7
1431,3
1432,0
1433,8
1434,9
1435,9
1436,8
1437,2
1438,0
1439,2
1440,0
1441,1
1442,5
1443,2
1444,3
1445,2
1446,6
1447,2
1448,9
1449,2
1450,8
1451,8
1452,7
1453,9
1454,6
1455,6
1456,3
1457,5
1458,7
1459,3
1460,8
1461,8
1462,1
1463,7
1464,2
1465,3
1466,8
1467,8
1468,6
1469,8
1470,0
1471,6
1472,3
1473,3
1474,2
1475,1
1476,8
1477,6
1478,1
1479,6
1480,9
1481,1
1482,7
1483,4
1484,2
1485,2
1486,4
1487,2
1488,0
1489,4
1490,3
1491,0
1492,9
1493,0
1494,0
1495,2
1496,0
1497,3
1498,9
1499,7
1500,5
1501,2
1502,5
1503,5
1504,1
1505,5
1506,1
1507,4
1508,5
1509,4
1510,1
1511,4
1512,3
1513,0
1514,6
1515,9
1516,9
1517,2
1518,1
1519,6
1520,5
1521,1
1522,9
1523,1
1524,1
1525,0
1526,6
1527,8
1528,7
1529,4
1530,1
1531,7
1532,7
1533,6
1534,2
1535,9
1536,9
1537,6
1538,7
1539,0
1540,8
1541,3
1542,2
1543,7
1544,0
1545,4
1546,1
1547,9
1548,3
1549,1
1550,5
1551,1
1552,4
1553,7
1554,6
1555,4
1556,2
1557,2
1558,0
1559,5
1560,7
1561,0
1562,2
1563,3
1564,4
1565,9
1566,8
1567,3
1568,9
1569,4
1570,9
1571,6
1572,7
1573,1
1574,9
1575,6
1576,7
1577,5
1578,2
1579,6
1580,2
1581,1
1582,2
1583,8
1584,9
1585,4
1586,2
1587,3
1588,3
1589,1
1590,3
1591,7
1592,4
1593,2
1594,9
1595,4
1596,1
1597,7
1598,6
1599,8
1600,6
1601,5
1602,4
1603,5
1604,6
1605,8
1606,0
1607,1
1608,8
1609,1
1610,8
1611,0
1612,3
1613,4
1614,5
1615,4
1616,8
1617,7
1618,3
1619,3
1620,9
1621,6
1622,4
1623,9
1624,8
1625,6
1626,0
1627,7
1628,3
1629,3
1630,2
1631,3
1632,7
1633,3
1634,1
1635,4
1636,7
1637,9
1638,6
1639,3
1640,1
1641,2
1642,3
1643,3
1644,1
1645,5
1646,7
1647,3
1648,0
1649,5
1650,9
1651,7
1652,3
1653,9
1654,5
1655,2
1656,7
1657,6
1658,1
1659,0
1660,7
1661,6
1662,1
1663,6
1664,7
1665,1
1666,2
1667,1
1668,3
1669,9
1670,5
1671,5
1672,6
1673,8
1674,8
1675,3
1676,5
1677,4
1678,2
1679,7
1680,1
1681,9
1682,0
1683,2
1684,1
1685,8
1686,2
1687,7
1688,6
1689,6
1690,3
1691,4
1692,2
1693,0
1694,2
1695,6
1696,5
1697,9
1698,4
1699,7
1700,3
1701,0
1702,5
1703,1
1704,0
1705,8
1706,9
1707,0
1708,1
1709,4
1710,5
1711,2
1712,3
1713,4
1714,7
1715,0
1716,4
1717,7
1718,9
1719,5
1720,1
1721,3
1722,2
1723,2
1724,4
1725,5
1726,0
1727,1
1728,8
1729,2
1730,0
1731,4
1732,7
1733,7
1734,5
1735,0
1736,1
1737,6
1738,5
1739,4
1740,5
1741,5
1742,2
1743,1
1744,3
1745,8
1746,0
1747,9
1748,4
1749,8
1750,2
1751,2
1752,1
1753,3
1754,7
1755,7
1756,3
1757,4
1758,1
1759,9
1760,1
1761,0
1762,6
1763,5
1764,4
1765,6
1766,1
1767,9
1768,2
1769,2
1770,9
1771,0
1772,5
1773,0
1774,8
1775,0
1776,6
1777,6
1778,8
1779,6
1780,1
1781,6
1782,4
1783,7
1784,0
1785,0
1786,8
1787,4
1788,7
1789,4
1790,8
1791,2
1792,0
1793,1
1794,2
1795,1
1796,5
1797,5
1798,2
1799,8
1800,8
1801,1
1802,0
1803,7
1804,2
1805,9
1806,3
1807,0
1808,6
1809,4
1810,5
1811,7
1812,1
1813,5
1814,0
1815,6
1816,5
1817,8
1818,5
1819,8
1820,4
1821,6
1822,4
1823,9
1824,0
1825,3
1826,5
1827,5
1828,9
1829,3
1830,2
1831,5
1832,2
1833,6
1834,3
1835,1
1836,7
1837,6
1838,2
1839,9
1840,4
1841,7
1842,5
1843,0
1844,6
1845,6
1846,7
1847,3
1848,1
1849,3
1850,1
1851,1
1852,9
1853,2
1854,6
1855,8
1856,6
1857,6
1858,0
1859,9
1860,5
1861,5
1862,1
1863,4
1864,4
1865,6
1866,9
1867,9
1868,8
1869,1
1870,9
1871,3
1872,1
1873,8
1874,4
1875,7
1876,6
1877,7
1878,0
1879,4
1880,7
1881,2
1882,5
1883,2
1884,0
1885,3
1886,8
1887,9
1888,6
1889,5
1890,7
1891,7
1892,3
1893,0
1894,6
1895,5
1896,1
1897,5
1898,0
1899,5
1900,4
1901,9
1902,6
1903,8
1904,4
1905,1
1906,8
1907,5
1908,9
1909,7
1910,3
1911,6
1912,0
1913,9
1914,6
1915,8
1916,3
1917,2
1918,3
1919,8
1920,8
1921,5
1922,8
1923,2
1924,8
1925,0
1926,5
1927,4
1928,1
1929,9
1930,4
1931,2
1932,1
1933,3
1934,7
1935,8
1936,7
1937,5
1938,8
1939,7
1940,8
1941,6
1942,9
1943,6
1944,0
1945,6
1946,9
1947,7
1948,8
1949,3
1950,2
1951,3
1952,3
1953,7
1954,2
1955,3
1956,7
1957,5
1958,5
1959,6
1960,0
1961,7
1962,8
1963,6
1964,6
1965,3
1966,9
1967,1
1968,6
1969,2
1970,2
1971,8
1972,1
1973,5
1974,0
1975,7
1976,9
1977,7
1978,3
1979,6
1980,4
1981,0
1982,6
1983,6
1984,8
1985,4
1986,9
1987,2
1988,4
1989,9
1990,7
1991,1
1992,3
1993,6
1994,7
1995,2
1996,0
1997,8
1998,9
1999,5
2000,1
2001,1
2002,4
2003,6
2004,7
2005,4
2006,5
2007,3
2008,6
2009,8
2010,9
2011,4
2012,3
2013,7
2014,3
2015,7
2016,5
2017,5
2018,7
2019,7
2020,3
2021,5
2022,8
2023,9
2024,3
2025,7
2026,7
2027,7
2028,6
2029,5
2030,3
2031,6
2032,0
2033,0
2034,6
2035,1
2036,8
2037,4
2038,9
2039,5
2040,2
2041,4
2042,3
2043,1
2044,2
2045,0
2046,7
2047,9
2048,1
2049,5
2050,6
2051,7
2052,0
2053,4
2054,3
2055,0
2056,2
2057,2
2058,4
2059,7
2060,0
2061,0
2062,8
2063,1
2064,2
2065,4
2066,1
2067,4
2068,2
2069,0
2070,6
2071,4
2072,8
2073,6
2074,6
2075,6
2076,3
2077,4
2078,5
2079,1
2080,1
2081,5
2082,8
2083,6
2084,3
2085,3
2086,2
2087,6
2088,1
2089,4
2090,2
2091,4
2092,7
2093,7
2094,5
2095,4
2096,4
2097,0
2098,4
2099,2
2100,8
2101,7
2102,1
2103,5
2104,6
2105,1
2106,2
2107,0
2108,5
2109,0
2110,0
2111,1
2112,7
2113,4
2114,8
2115,3
2116,0
2117,3
2118,3
2119,3
2120,2
2121,7
2122,5
2123,6
2124,0
2125,2
2126,4
2127,7
2128,2
2129,3
2130,6
2131,2
2132,5
2133,6
2134,6
2135,6
2136,4
2137,4
2138,2
2139,0
2140,3
2141,3
2142,8
2143,2
2144,8
2145,8
2146,2
2147,5
2148,9
2149,5
2150,6
2151,2
2152,3
2153,8
2154,0
2155,4
2156,4
2157,9
2158,6
2159,3
2160,8
2161,5
2162,4
2163,6
2164,9
2165,0
2166,0
2167,6
2168,4
2169,8
2170,2
2171,1
2172,5
2173,9
2174,1
2175,4
2176,8
2177,7
2178,2
2179,6
2180,5
2181,7
2182,1
2183,9
2184,2
2185,7
2186,6
2187,6
2188,1
2189,7
2190,0
2191,8
2192,9
2193,3
2194,3
2195,6
2196,0
2197,5
2198,0
2199,4
2200,3
2201,8
2202,1
2203,2
2204,1
2205,2
2206,0
2207,7
2208,8
2209,9
2210,1
2211,1
2212,6
2213,7
2214,1
2215,4
2216,7
2217,1
2218,1
2219,4
2220,2
2221,5
2222,1
2223,3
2224,6
2225,4
2226,3
2227,0
2228,2
2229,0
2230,5
2231,9
2232,1
2233,9
2234,5
2235,6
2236,9
2237,6
2238,8
2239,5
2240,7
2241,3
2242,3
2243,4
2244,2
2245,6
2246,4
2247,2
2248,6
2249,9
2250,4
2251,6
2252,6
2253,8
2254,8
2255,0
2256,8
2257,2
2258,7
2259,1
2260,9
2261,1
2262,7
2263,1
2264,6
2265,2
2266,9
2267,0
2268,8
2269,2
2270,2
2271,2
2272,0
2273,1
2274,2
2275,8
2276,3
2277,0
2278,4
2279,6
2280,9
2281,2
2282,5
2283,3
2284,9
2285,2
2286,7
2287,7
2288,2
2289,9
2290,7
2291,5
2292,5
2293,9
2294,1
2295,8
2296,6
2297,0
2298,6
2299,7
2300,4
2301,2
2302,0
2303,7
2304,1
2305,9
2306,8
2307,9
2308,0
2309,6
2310,7
2311,9
2312,3
2313,9
2314,6
2315,4
2316,3
2317,5
2318,3
2319,1
2320,2
2321,5
2322,0
2323,8
2324,6
2325,9
2326,1
2327,6
2328,9
2329,9
2330,3
2331,3
2332,5
2333,8
2334,3
2335,5
2336,4
2337,2
2338,1
2339,2
2340,1
2341,9
2342,3
2343,1
2344,1
2345,2
2346,2
2347,6
2348,9
2349,4
2350,7
2351,1
2352,7
2353,0
2354,3
2355,9
2356,6
2357,7
2358,5
2359,3
2360,3
2361,7
2362,9
2363,1
2364,9
2365,9
2366,3
2367,4
2368,9
2369,0
2370,3
2371,1
2372,7
2373,5
2374,0
2375,9
2376,9
2377,3
2378,7
2379,2
2380,6
2381,8
2382,1
2383,5
2384,1
2385,5
2386,2
2387,9
2388,2
2389,9
2390,8
2391,3
2392,2
2393,6
2394,2
2395,6
2396,5
2397,6
2398,6
2399,7
2400,0
2401,0
2402,3
2403,4
2404,3
2405,1
2406,4
2407,6
2408,8
2409,4
2410,9
2411,3
2412,0
2413,5
2414,9
2415,8
2416,8
2417,5
2418,7
2419,8
2420,7
2421,1
2422,8
2423,8
2424,4
2425,8
2426,0
2427,7
2428,5
2429,9
2430,3
2431,1
2432,7
2433,2
2434,5
2435,2
2436,8
2437,0
2438,0
2439,3
2440,2
2441,8
2442,1
2443,1
2444,4
2445,8
2446,9
2447,4
2448,0
2449,6
2450,8
2451,5
2452,4
2453,3
2454,9
2455,9
2456,5
2457,7
2458,9
2459,7
2460,6
2461,6
2462,9
2463,6
2464,4
2465,9
2466,6
2467,9
2468,6
2469,0
2470,5
2471,7
2472,0
2473,7
2474,8
2475,6
2476,0
2477,7
2478,4
2479,3
2480,0
2481,6
2482,3
2483,7
2484,1
2485,3
2486,3
2487,3
2488,9
2489,4
2490,7
2491,9
2492,7
2493,3
2494,6
2495,1
2496,9
2497,4
2498,6
2499,7
2500,9
2501,1
2502,5
2503,9
2504,5
2505,3
2506,2
2507,7
2508,3
2509,7
2510,0
2511,2
2512,1
2513,4
2514,8
2515,5
2516,1
2517,3
2518,5
2519,1
2520,5
2521,6
2522,4
2523,0
2524,7
2525,9
2526,8
2527,7
2528,2
2529,1
2530,9
2531,7
2532,6
2533,1
2534,8
2535,8
2536,3
2537,6
2538,4
2539,4
2540,6
2541,0
2542,6
2543,7
2544,0
2545,4
2546,4
2547,2
2548,4
2549,0
2550,2
2551,0
2552,6
2553,6
2554,4
2555,0
2556,1
2557,2
2558,1
2559,8
2560,4
2561,1
2562,9
2563,7
2564,8
2565,9
2566,3
2567,3
2568,1
2569,4
2570,6
2571,4
2572,7
2573,5
2574,8
2575,3
2576,3
2577,7
2578,7
2579,8
2580,0
2581,7
2582,6
2583,5
2584,9
2585,0
2586,6
2587,3
2588,0
2589,7
2590,5
2591,7
2592,1
2593,8
2594,8
2595,7
2596,3
2597,8
2598,5
2599,2
2600,1
2601,1
2602,2
2603,7
2604,9
2605,7
2606,0
2607,9
2608,7
2609,2
2610,5
2611,8
2612,1
2613,6
2614,8
2615,7
2616,6
2617,1
2618,8
2619,4
2620,1
2621,6
2622,9
2623,2
2624,5
2625,3
2626,6
2627,6
2628,4
2629,4
2630,3
2631,4
2632,5
2633,8
2634,2
2635,3
2636,8
2637,0
2638,0
2639,6
2640,5
2641,0
2642,7
2643,1
2644,3
2645,2
2646,2
2647,4
2648,2
2649,0
2650,5
2651,3
2652,5
2653,2
2654,3
2655,0
2656,6
2657,4
2658,3
2659,0
2660,1
2661,1
2662,4
2663,2
2664,1
2665,1
2666,1
2667,1
2668,9
2669,9
2670,9
2671,9
2672,0
2673,0
2674,5
2675,4
2676,2
2677,1
2678,3
2679,6
2680,2
2681,1
2682,1
2683,3
2684,3
2685,2
2686,7
2687,0
2688,1
2689,8
2690,7
2691,2
2692,1
2693,6
2694,9
2695,0
2696,6
2697,0
2698,9
2699,0
2700,3
2701,9
2702,9
2703,6
2704,4
2705,8
2706,2
2707,2
2708,7
2709,0
2710,6
2711,6
2712,5
2713,8
2714,5
2715,9
2716,7
2717,8
2718,4
2719,4
2720,7
2721,0
2722,9
2723,4
2724,5
2725,6
2726,7
2727,4
2728,6
2729,0
2730,8
2731,9
2732,3
2733,1
2734,0
2735,4
2736,4
2737,5
2738,0
2739,5
2740,1
2741,8
2742,4
2743,1
2744,8
2745,1
2746,6
2747,9
2748,5
2749,5
2750,6
2751,1
2752,2
2753,9
2754,4
2755,0
2756,5
2757,0
2758,7
2759,7
2760,3
2761,1
2762,5
2763,8
2764,2
2765,1
2766,0
2767,8
2768,7
2769,8
2770,3
2771,5
2772,5
2773,3
2774,3
2775,6
2776,9
2777,8
2778,1
2779,9
2780,1
2781,1
2782,9
2783,4
2784,7
2785,7
2786,9
2787,3
2788,4
2789,3
2790,3
2791,5
2792,2
2793,6
2794,2
2795,0
2796,8
2797,0
2798,2
2799,8
2800,0
2801,5
2802,4
2803,6
2804,4
2805,8
2806,7
2807,4
2808,4
2809,7
2810,9
2811,7
2812,8
2813,7
2814,8
2815,9
2816,0
2817,9
2818,6
2819,1
2820,0
2821,2
2822,7
2823,4
2824,4
2825,1
2826,9
2827,2
2828,1
2829,5
2830,9
2831,4
2832,3
2833,5
2834,7
2835,2
2836,8
2837,4
2838,8
2839,1
2840,4
2841,0
2842,9
2843,4
2844,9
2845,0
2846,0
2847,9
2848,8
2849,1
2850,8
2851,0
2852,8
2853,6
2854,6
2855,0
2856,7
2857,5
2858,6
2859,4
2860,6
2861,2
2862,9
2863,7
2864,8
2865,7
2866,8
2867,8
2868,6
2869,4
2870,3
2871,5
2872,5
2873,9
2874,2
2875,0
2876,9
2877,2
2878,6
2879,8
2880,6
2881,5
2882,1
2883,2
2884,7
2885,8
2886,0
2887,7
2888,1
2889,9
2890,5
2891,9
2892,8
2893,9
2894,5
2895,3
2896,1
2897,1
2898,0
2899,5
2900,6
2901,7
2902,2
2903,1
2904,4
2905,6
2906,4
2907,2
2908,3
2909,5
2910,4
2911,3
2912,1
2913,2
2914,6
2915,9
2916,5
2917,7
2918,2
2919,6
2920,7
2921,6
2922,1
2923,4
2924,2
2925,2
2926,4
2927,9
2928,8
2929,4
2930,0
2931,4
2932,3
2933,7
2934,2
2935,3
2936,8
2937,3
2938,7
2939,1
2940,5
2941,9
2942,4
2943,7
2944,0
2945,5
2946,9
2947,2
2948,7
2949,0
2950,8
2951,3
2952,2
2953,5
2954,6
2955,6
2956,0
2957,6
2958,0
2959,6
2960,1
2961,9
2962,8
2963,0
2964,7
2965,3
2966,7
2967,7
2968,4
2969,9
2970,4
2971,7
2972,8
2973,8
2974,7
2975,4
2976,6
2977,7
2978,4
2979,9
2980,9
2981,1
2982,4
2983,9
2984,7
2985,2
2986,7
2987,2
2988,4
2989,0
2990,8
2991,8
2992,9
2993,6
2994,4
2995,3
2996,8
2997,3
