id,label
1231,0
1232,1
1233,0
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,0
1243,1
1244,1
1245,1
1246,0
1247,0
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,1
1255,0
1256,1
1257,1
1258,0
1259,1
1260,0
1261,1
1262,0
1263,0
1264,1
1265,0
1266,1
1267,0
1268,0
1269,1
1270,1
1271,0
1272,1
1273,0
1274,0
1275,1
1276,0
1277,0
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,0
1285,0
1286,1
1287,0
1288,0
1289,1
1290,0
1291,1
1292,1
1293,0
1294,0
1295,1
1296,1
1297,1
1298,0
1299,1
1300,1
1301,0
1302,0
1303,0
1304,0
1305,0
1306,1
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,1
1314,1
1315,1
1316,1
1317,0
1318,1
1319,1
1320,0
1321,0
1322,0
1323,0
1324,1
1325,0
1326,1
1327,1
1328,0
1329,1
1330,1
1331,0
1332,0
1333,0
1334,1
1335,0
1336,0
1337,0
1338,1
1339,1
1340,0
1341,1
1342,0
1343,0
1344,1
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,1
1352,1
1353,0
1354,0
1355,1
1356,1
1357,1
1358,1
1359,0
1360,0
1361,1
1362,1
1363,1
1364,1
1365,0
1366,1
1367,1
1368,0
1369,0
1370,1
1371,1
1372,1
1373,1
1374,0
1375,1
1376,0
1377,1
1378,0
1379,0
1380,0
1381,1
1382,1
1383,1
1384,0
1385,1
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,0
1394,0
1395,1
1396,0
1397,1
1398,1
1399,1
1400,0
1401,0
1402,1
1403,0
1404,0
1405,1
1406,1
1407,0
1408,0
1409,1
1410,1
1411,1
1412,1
1413,0
1414,1
1415,0
1416,1
1417,1
1418,1
1419,0
1420,0
1421,0
1422,1
1423,0
1424,1
1425,0
1426,0
1427,1
1428,0
1429,1
1430,1
1431,1
1432,0
1433,0
1434,1
1435,0
1436,0
1437,1
1438,1
1439,0
1440,0
1441,1
1442,0
1443,0
1444,0
1445,1
1446,1
1447,1
1448,0
1449,0
1450,0
1451,1
1452,1
1453,1
1454,0
1455,0
1456,0
1457,0
1458,0
1459,1
1460,1
1461,1
1462,0
1463,0
1464,0
1465,0
1466,1
1467,1
1468,0
1469,0
1470,0
1471,1
1472,1
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1479,1
1480,0
1481,1
1482,0
1483,0
1484,1
1485,0
1486,0
1487,1
1488,0
1489,1
1490,0
1491,0
1492,1
1493,0
1494,0
1495,1
1496,1
1497,0
1498,0
1499,0
1500,1
1501,0
1502,0
1503,0
1504,1
1505,1
1506,0
1507,1
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,1
1515,0
1516,0
1517,0
1518,1
1519,0
1520,0
1521,1
1522,0
1523,0
1524,1
1525,1
1526,1
1527,0
1528,0
1529,0
1530,1
1531,1
1532,1
1533,0
1534,1
1535,0
1536,1
1537,1
1538,1
1539,1
1540,0
1541,1
1542,1
1543,1
1544,0
1545,0
1546,0
1547,0
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,1
1558,1
1559,1
1560,0
1561,1
1562,1
1563,0
1564,1
1565,1
1566,0
1567,0
1568,1
1569,1
1570,1
1571,1
1572,1
1573,0
1574,0
1575,1
1576,1
1577,0
1578,1
1579,0
1580,0
1581,1
1582,1
1583,0
1584,1
1585,1
1586,0
1587,1
1588,1
1589,0
1590,1
1591,1
1592,0
1593,0
1594,0
1595,0
1596,1
1597,0
1598,0
1599,1
1600,1
1601,0
1602,0
1603,1
1604,0
1605,1
1606,1
1607,0
1608,0
1609,1
1610,0
1611,0
1612,1
1613,0
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,0
1622,0
1623,1
1624,1
1625,1
1626,0
1627,1
1628,1
1629,0
1630,0
1631,1
1632,0
1633,1
1634,0
1635,1
1636,0
1637,1
1638,1
1639,1
1640,0
1641,0
1642,1
1643,0
1644,0
1645,0
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,0
1654,1
1655,1
1656,0
1657,0
1658,0
1659,1
1660,1
1661,0
1662,0
1663,1
1664,0
1665,0
1666,1
1667,0
1668,1
1669,0
1670,0
1671,0
1672,1
1673,0
1674,1
1675,1
1676,0
1677,0
1678,1
1679,1
1680,1
1681,0
1682,1
1683,1
1684,1
1685,0
1686,0
1687,0
1688,0
1689,1
1690,1
1691,0
1692,1
1693,0
1694,1
1695,1
1696,1
1697,0
1698,0
1699,0
1700,0
1701,1
1702,0
1703,1
1704,1
1705,1
1706,0
1707,1
1708,1
1709,1
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,1
1718,1
1719,1
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,1
1727,0
1728,1
1729,0
1730,0
1731,1
1732,0
1733,1
1734,1
1735,1
1736,0
1737,1
1738,0
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,0
1748,1
1749,1
1750,1
1751,1
1752,0
1753,1
1754,0
1755,0
1756,1
1757,0
1758,0
1759,1
1760,1
1761,0
1762,0
1763,1
1764,1
1765,1
1766,0
1767,0
1768,1
1769,0
1770,1
1771,1
1772,0
1773,1
1774,0
1775,1
1776,0
1777,0
1778,0
1779,1
1780,1
1781,1
1782,1
1783,0
1784,0
1785,0
1786,0
1787,1
1788,1
1789,0
1790,0
1791,0
1792,1
1793,1
1794,1
1795,1
1796,0
1797,1
1798,0
1799,1
1800,1
1801,0
1802,0
1803,1
1804,1
1805,1
1806,1
1807,0
1808,0
1809,0
1810,1
1811,1
1812,1
1813,0
1814,0
1815,1
1816,0
1817,1
1818,0
1819,1
1820,1
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,1
1828,1
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,0
1838,0
1839,1
1840,1
1841,1
1842,0
1843,1
1844,0
1845,0
1846,0
1847,1
1848,1
1849,1
1850,1
1851,0
1852,0
1853,1
1854,0
1855,1
1856,0
1857,0
1858,0
1859,1
1860,0
1861,1
1862,0
1863,1
1864,0
1865,1
1866,0
1867,0
1868,0
1869,0
1870,1
1871,1
1872,0
1873,0
1874,0
1875,1
1876,0
1877,1
1878,0
1879,0
1880,1
1881,1
1882,1
1883,0
1884,0
1885,0
1886,1
1887,1
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,1
1899,1
1900,1
1901,1
1902,1
1903,0
1904,0
1905,0
1906,0
1907,0
1908,1
1909,0
1910,0
1911,1
1912,1
1913,0
1914,1
1915,1
1916,0
1917,1
1918,1
1919,0
1920,1
1921,0
1922,1
1923,0
1924,1
1925,0
1926,1
1927,1
1928,1
1929,0
1930,1
1931,0
1932,1
1933,0
1934,1
1935,1
1936,1
1937,1
1938,1
1939,0
1940,1
1941,1
1942,1
1943,0
1944,1
1945,1
1946,1
1947,0
1948,1
1949,0
1950,0
1951,0
1952,0
1953,1
1954,1
1955,0
1956,0
1957,0
1958,1
1959,1
1960,0
1961,1
1962,1
1963,1
1964,1
1965,0
1966,0
1967,1
1968,0
1969,1
1970,0
1971,1
1972,1
1973,0
1974,0
1975,0
1976,0
1977,0
1978,1
1979,1
1980,0
1981,0
1982,1
1983,1
1984,1
1985,0
1986,0
1987,1
1988,0
1989,1
1990,1
1991,1
1992,1
1993,0
1994,1
1995,0
1996,1
1997,0
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,1
2005,1
2006,0
2007,1
2008,1
2009,1
2010,0
2011,0
2012,0
2013,0
2014,1
2015,1
2016,0
2017,1
2018,0
2019,1
2020,1
2021,0
2022,0
2023,0
2024,0
2025,0
2026,1
2027,0
2028,0
2029,0
2030,0
2031,1
2032,0
2033,1
2034,1
2035,0
2036,0
2037,0
2038,1
2039,0
2040,1
2041,1
2042,0
2043,1
2044,1
2045,1
2046,1
2047,1
2048,0
2049,0
2050,0
2051,1
2052,0
2053,0
2054,0
2055,1
2056,1
2057,1
2058,0
2059,1
2060,0
2061,0
2062,0
2063,1
2064,0
2065,1
2066,1
2067,0
2068,0
2069,0
2070,1
2071,0
2072,1
2073,1
2074,0
2075,1
2076,1
2077,0
2078,0
2079,1
2080,1
2081,1
2082,1
2083,0
2084,1
2085,0
2086,0
2087,1
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,0
2095,0
2096,1
2097,1
2098,1
2099,1
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,1
2107,1
2108,1
2109,0
2110,1
2111,0
2112,1
2113,0
2114,1
2115,0
2116,0
2117,0
2118,1
2119,0
2120,1
2121,1
2122,0
2123,1
2124,0
2125,1
2126,1
2127,1
2128,0
2129,0
2130,0
2131,1
2132,0
2133,1
2134,0
2135,0
2136,1
2137,1
2138,0
2139,1
2140,0
2141,1
2142,1
2143,1
2144,0
2145,0
2146,1
2147,1
2148,0
2149,1
2150,0
2151,0
2152,0
2153,0
2154,1
2155,1
2156,0
2157,0
2158,1
2159,0
2160,1
2161,0
2162,1
2163,1
2164,0
2165,1
2166,0
2167,0
2168,0
2169,1
2170,0
2171,1
2172,0
2173,1
2174,0
2175,1
2176,0
2177,0
2178,0
2179,1
2180,0
2181,1
2182,0
2183,0
2184,1
2185,0
2186,1
2187,1
2188,0
2189,0
2190,0
2191,1
2192,1
2193,0
2194,1
2195,1
2196,0
2197,0
2198,0
2199,0
2200,0
2201,1
2202,0
2203,0
2204,1
2205,0
2206,1
2207,1
2208,1
2209,1
2210,0
2211,0
2212,0
2213,1
2214,1
2215,1
2216,0
2217,1
2218,1
2219,0
2220,1
2221,0
2222,0
2223,0
2224,1
2225,0
2226,0
2227,1
2228,0
2229,1
2230,0
2231,1
2232,1
2233,0
2234,1
2235,0
2236,1
2237,1
2238,0
2239,1
2240,0
2241,0
2242,1
2243,1
2244,0
2245,1
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,1
2255,0
2256,1
2257,0
2258,1
2259,0
2260,1
2261,1
2262,0
2263,0
2264,1
2265,0
2266,0
2267,0
2268,0
2269,0
2270,1
2271,0
2272,1
2273,1
2274,0
2275,0
2276,0
2277,0
2278,1
2279,1
2280,1
2281,0
2282,0
2283,1
2284,1
2285,1
2286,1
2287,0
2288,0
2289,0
2290,1
2291,1
2292,0
2293,0
2294,1
2295,0
2296,0
2297,1
2298,1
2299,1
2300,1
2301,1
2302,1
2303,0
2304,1
2305,0
2306,1
2307,0
2308,1
2309,0
2310,0
2311,1
2312,1
2313,1
2314,0
2315,1
2316,0
2317,0
2318,0
2319,0
2320,0
2321,1
2322,1
2323,1
2324,1
2325,1
2326,0
2327,0
2328,1
2329,1
2330,1
2331,0
2332,1
2333,0
2334,0
2335,0
2336,0
2337,1
2338,1
2339,1
2340,0
2341,1
2342,0
2343,1
2344,0
2345,0
2346,0
2347,0
2348,0
2349,1
2350,1
2351,1
2352,0
2353,1
2354,1
2355,0
2356,1
2357,0
2358,1
2359,1
2360,0
2361,1
2362,1
2363,1
2364,1
2365,0
2366,0
2367,1
2368,1
2369,0
2370,1
2371,1
2372,1
2373,1
2374,0
2375,0
2376,1
2377,1
2378,1
2379,0
2380,0
2381,0
2382,1
2383,1
2384,0
2385,0
2386,1
2387,1
2388,0
2389,0
2390,0
2391,0
2392,1
2393,0
2394,0
2395,1
2396,0
2397,0
2398,1
2399,0
2400,0
2401,1
2402,1
2403,1
2404,1
2405,1
2406,1
2407,0
2408,1
2409,1
2410,0
2411,0
2412,0
2413,1
2414,0
2415,1
2416,1
2417,1
2418,1
2419,0
2420,0
2421,0
2422,0
2423,1
2424,0
2425,0
2426,1
2427,0
2428,0
2429,1
2430,0
2431,0
2432,1
2433,0
2434,0
2435,0
2436,1
2437,1
2438,1
2439,1
2440,1
2441,0
2442,0
2443,0
2444,1
2445,0
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,0
2453,0
2454,0
2455,1
2456,0
2457,1
2458,1
2459,1
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,0
2467,0
2468,0
2469,1
2470,0
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,0
2478,0
2479,1
2480,1
2481,1
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,1
2489,1
2490,0
2491,0
2492,1
2493,1
2494,1
2495,1
2496,0
2497,0
2498,1
2499,0
2500,1
2501,1
2502,0
2503,1
2504,0
2505,0
2506,1
2507,1
2508,1
2509,1
2510,0
2511,0
2512,0
2513,0
2514,1
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,1
2524,1
2525,1
2526,1
2527,0
2528,1
2529,1
2530,0
2531,1
2532,0
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,0
2540,1
2541,0
2542,0
2543,0
2544,1
2545,0
2546,0
2547,0
2548,1
2549,0
2550,0
2551,0
2552,1
2553,1
2554,1
2555,1
2556,0
2557,1
2558,0
2559,0
2560,1
2561,1
2562,0
2563,0
2564,1
2565,1
2566,1
2567,0
2568,1
2569,1
2570,1
2571,0
2572,0
2573,0
2574,1
2575,0
2576,0
2577,1
2578,1
2579,0
2580,1
2581,0
2582,0
2583,1
2584,1
2585,1
2586,0
2587,0
2588,1
2589,1
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,1
2598,1
2599,0
2600,1
2601,0
2602,1
2603,1
2604,0
2605,0
2606,0
2607,0
2608,1
2609,1
2610,0
2611,1
2612,1
2613,1
2614,1
2615,1
2616,0
2617,0
2618,1
2619,0
2620,1
2621,1
2622,0
2623,0
2624,0
2625,1
2626,0
2627,0
2628,0
2629,1
2630,0
2631,1
2632,0
2633,1
2634,0
2635,0
2636,0
2637,0
2638,0
2639,1
2640,1
2641,0
2642,1
2643,0
2644,1
2645,1
2646,1
2647,0
2648,0
2649,0
2650,1
2651,0
2652,1
2653,0
2654,0
2655,0
2656,0
2657,1
2658,0
2659,0
2660,0
2661,0
2662,1
2663,0
2664,1
2665,0
2666,0
2667,1
2668,1
2669,0
2670,0
2671,1
2672,0
2673,1
2674,1
2675,0
2676,1
2677,1
2678,0
2679,1
2680,1
2681,0
2682,0
2683,0
2684,1
2685,0
2686,0
2687,1
2688,0
2689,0
2690,0
2691,0
2692,1
2693,1
2694,1
2695,1
2696,1
2697,1
2698,1
2699,0
2700,0
2701,1
2702,1
2703,1
2704,1
2705,0
2706,1
2707,0
2708,1
2709,1
2710,1
2711,1
2712,1
2713,1
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,1
2721,0
2722,1
2723,1
2724,1
2725,0
2726,0
2727,1
2728,1
2729,0
2730,1
2731,1
2732,0
2733,0
2734,0
2735,1
2736,0
2737,1
2738,1
2739,1
2740,0
2741,0
2742,1
2743,0
2744,0
2745,1
2746,1
2747,1
2748,0
2749,0
2750,0
2751,1
2752,1
2753,0
2754,0
2755,1
2756,1
2757,1
2758,1
2759,1
2760,0
2761,1
2762,0
2763,0
2764,0
2765,1
2766,0
2767,1
2768,1
2769,1
2770,0
2771,0
2772,1
2773,0
2774,0
2775,1
2776,0
2777,1
2778,0
2779,0
2780,0
2781,1
2782,1
2783,0
2784,1
2785,0
2786,1
2787,1
2788,1
2789,0
2790,1
2791,0
2792,0
2793,0
2794,1
2795,1
2796,0
2797,0
2798,1
2799,1
2800,0
2801,0
2802,1
2803,1
2804,1
2805,1
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,1
2813,1
2814,0
2815,1
2816,1
2817,1
2818,0
2819,1
2820,0
2821,0
2822,0
2823,1
2824,0
2825,1
2826,0
2827,0
2828,0
2829,0
2830,1
2831,0
2832,1
2833,0
2834,1
2835,0
2836,1
2837,1
2838,0
2839,1
2840,0
2841,0
2842,1
2843,0
2844,0
2845,0
2846,1
2847,1
2848,0
2849,0
2850,0
2851,1
2852,0
2853,0
2854,1
2855,1
2856,1
2857,0
2858,1
2859,1
2860,0
2861,0
2862,0
2863,0
2864,1
2865,0
2866,1
2867,1
2868,1
2869,0
2870,1
2871,0
2872,0
2873,1
2874,0
2875,0
2876,0
2877,0
2878,0
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,0
2889,1
2890,1
2891,0
2892,0
2893,1
2894,1
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,1
2910,1
2911,1
2912,1
2913,0
2914,1
2915,0
2916,1
2917,0
2918,0
2919,1
2920,0
2921,0
2922,1
2923,1
2924,1
2925,0
2926,1
2927,0
2928,0
2929,0
2930,0
2931,0
2932,1
2933,1
2934,0
2935,0
2936,1
2937,1
2938,0
2939,0
2940,1
2941,1
2942,0
2943,1
2944,1
2945,0
2946,0
2947,1
2948,0
2949,1
2950,0
2951,0
2952,1
2953,1
2954,0
2955,0
2956,0
2957,0
2958,0
2959,1
2960,0
2961,0
2962,1
2963,0
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,0
2971,0
2972,0
2973,1
2974,1
2975,1
2976,0
2977,0
2978,1
2979,0
2980,0
2981,1
2982,0
2983,1
2984,1
2985,0
2986,0
2987,1
2988,1
2989,1
2990,0
2991,1
2992,1
2993,0
2994,0
2995,0
2996,1
2997,1
